Year Month Tmax Tmin PAR Prec CO2 O3
1200-1900 1 1.84515187213158 -7.93968113245614 143.5 96.5983491754386 390 0
1200-1900 2 2.6326116352807 -7.58541462192982 209.8 86.1787112280702 390 0
1200-1900 3 7.45136625087719 -2.90323114482456 301.6 107.180509073684 390 0
1200-1900 4 13.8701056359649 2.31277710780702 391.2 105.611284535088 390 0
1200-1900 5 20.043622745614 7.5959566245614 461.6 95.0437763508772 390 0
1200-1900 6 24.6767378070175 12.6107911008772 512.7 95.4223101140351 390 0
1200-1900 7 27.4647623508772 15.8375643815789 503.7 94.2640124561403 390 0
1200-1900 8 26.3948020614035 14.9667236535088 439.3 102.036713078947 390 0
1200-1900 9 22.654793877193 11.0376111666667 346.6 99.7965063947368 390 0
1200-1900 10 16.9272202938596 5.22171430087719 255.1 97.8007704473684 390 0
1200-1900 11 10.3471307701754 0.316902058219298 163.1 105.976471587719 390 0
1200-1900 12 3.90405202692982 -5.40485265087719 125 106.955286026316 390 0
1901 1 0.8667422 -7.607922 143.5 53.240128 390 0
1901 2 -1.1458178 -10.099851 209.8 22.877096 390 0
1901 3 5.8902664 -2.8380485 301.6 175.5067 390 0
1901 4 11.720067 3.4554017 391.2 228.11496 390 0
1901 5 18.20603 7.7236238 461.6 176.2599 390 0
1901 6 25.646286 13.24514 512.7 38.594406 390 0
1901 7 28.11196 17.692812 503.7 120.54141 390 0
1901 8 26.218773 16.2823 439.3 141.12517 390 0
1901 9 23.081488 11.862378 346.6 108.26798 390 0
1901 10 17.095291 4.8545194 255.1 86.76417 390 0
1901 11 6.1096196 -2.5389814 163.1 62.957283 390 0
1901 12 3.3798594 -5.8369117 125 231.42226 390 0
1902 1 0.760049 -8.69859 143.5 63.30839 390 0
1902 2 1.3790905 -7.669356 209.8 135.55695 390 0
1902 3 9.915211 0.47092763 301.6 159.9294 390 0
1902 4 13.874671 2.9103594 391.2 97.67092 390 0
1902 5 19.877996 7.3120604 461.6 49.428673 390 0
1902 6 23.426188 11.567586 512.7 102.13177 390 0
1902 7 24.775385 14.725035 503.7 102.578896 390 0
1902 8 24.940407 13.3831 439.3 78.310425 390 0
1902 9 21.373034 11.399031 346.6 135.2226 390 0
1902 10 16.133009 5.949031 255.1 141.72493 390 0
1902 11 11.967082 1.7555355 163.1 34.7676 390 0
1902 12 1.7619797 -8.011791 125 168.75249 390 0
1903 1 1.5906312 -7.3928843 143.5 103.47612 390 0
1903 2 3.0864513 -6.220531 209.8 118.750275 390 0
1903 3 11.801671 1.2151284 301.6 172.39627 390 0
1903 4 13.976316 2.6145682 391.2 94.304825 390 0
1903 5 21.966314 7.8211327 461.6 18.81562 390 0
1903 6 20.04637 10.896118 512.7 205.17422 390 0
1903 7 26.683329 15.539616 503.7 85.45191 390 0
1903 8 22.410181 12.364202 439.3 135.39572 390 0
1903 9 22.554832 10.729408 346.6 51.59374 390 0
1903 10 16.048782 6.1938334 255.1 115.78118 390 0
1903 11 7.997225 -2.1971393 163.1 54.051502 390 0
1903 12 1.0023212 -8.645234 125 92.26388 390 0
1904 1 -2.4793673 -12.412363 143.5 108.853 390 0
1904 2 -1.3173765 -11.6413145 209.8 76.65259 390 0
1904 3 5.2567058 -4.2054396 301.6 81.25846 390 0
1904 4 12.007672 0.9415809 391.2 187.43073 390 0
1904 5 21.719688 9.171708 461.6 79.58484 390 0
1904 6 23.583426 11.895375 512.7 78.03067 390 0
1904 7 26.133963 15.751943 503.7 71.12442 390 0
1904 8 24.654724 13.852343 439.3 120.04954 390 0
1904 9 21.257042 10.228966 346.6 138.62103 390 0
1904 10 14.762061 3.2506554 255.1 58.598568 390 0
1904 11 7.00623 -2.9460404 163.1 47.995346 390 0
1904 12 -0.5489157 -10.082517 125 79.2797 390 0
1905 1 -0.43834007 -9.805925 143.5 114.04329 390 0
1905 2 -1.2195288 -11.834077 209.8 42.34599 390 0
1905 3 6.8563128 -4.0188627 301.6 78.0802 390 0
1905 4 13.764938 1.9974369 391.2 72.41745 390 0
1905 5 19.822607 7.8344316 461.6 35.949776 390 0
1905 6 23.465557 11.846875 512.7 124.70011 390 0
1905 7 27.35512 16.458694 503.7 73.66996 390 0
1905 8 24.533579 14.071038 439.3 104.87212 390 0
1905 9 21.017946 10.972637 346.6 144.74165 390 0
1905 10 16.899849 4.9026675 255.1 53.982323 390 0
1905 11 9.498009 -1.7616554 163.1 64.406296 390 0
1905 12 5.2760606 -4.7426 125 108.650764 390 0
1906 1 4.9706225 -4.297758 143.5 81.308304 390 0
1906 2 3.1077347 -7.838927 209.8 71.95023 390 0
1906 3 3.6754491 -5.6826615 301.6 143.37651 390 0
1906 4 13.911574 1.8706416 391.2 91.82623 390 0
1906 5 20.303268 7.5281105 461.6 129.57176 390 0
1906 6 24.704067 12.757066 512.7 95.20374 390 0
1906 7 26.120422 16.040665 503.7 130.31262 390 0
1906 8 27.098259 16.646456 439.3 65.727486 390 0
1906 9 23.660572 11.871896 346.6 69.654976 390 0
1906 10 16.3944 5.762999 255.1 125.57574 390 0
1906 11 8.77221 0.14205308 163.1 66.66635 390 0
1906 12 1.631273 -7.4126253 125 97.09865 390 0
1907 1 1.3088497 -8.466413 143.5 93.218834 390 0
1907 2 -1.5088948 -12.755586 209.8 68.622604 390 0
1907 3 7.7327604 -2.8973467 301.6 52.84091 390 0
1907 4 10.966808 0.34973764 391.2 84.013954 390 0
1907 5 16.598104 5.324135 461.6 92.71343 390 0
1907 6 23.131828 10.841275 512.7 81.99997 390 0
1907 7 27.120735 15.39549 503.7 53.601093 390 0
1907 8 25.61533 13.473477 439.3 36.760994 390 0
1907 9 21.911814 12.712034 346.6 214.88118 390 0
1907 10 14.449465 2.7146454 255.1 123.990974 390 0
1907 11 9.095214 0.37574604 163.1 154.76404 390 0
1907 12 5.147164 -3.5528347 125 130.3511 390 0
1908 1 3.0221457 -7.0536237 143.5 93.83962 390 0
1908 2 0.82742846 -9.54365 209.8 129.3711 390 0
1908 3 7.455954 -2.6639771 301.6 88.15265 390 0
1908 4 13.763444 1.8715442 391.2 55.926685 390 0
